question_id,source_layer,department,section_or_level,question_text,answer_status,answer_column,dropdown_module,destination_view,local_ollama_enabled,web_research_enabled,fidic_check_enabled,egypt_law_check_enabled,project_data_required,evidence_fields_required,response_template,search_keywords,source_file
QB-MAIN-0001,Main Technical Question Bank,Executive Technical Oversight,Technical Governance,"What technical issue is currently creating the highest schedule, cost, safety, quality, or contractual exposure?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Executive Technical Oversight, Technical Governance, schedule, cost, quality, safety, contract",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0397,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,Which update schedule should be used for the analysis?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT, schedule",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0398,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,"Is Time Impact Analysis, windows analysis, impacted as-planned, or another method appropriate?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0399,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,Is a fragnet required and where should it be inserted?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0400,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What logic links the fragnet to predecessor and successor activities?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0401,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What is the pre-impact completion date?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0402,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What is the post-impact completion date?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0403,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What is the net EOT entitlement?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT, eot",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0404,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,Is there concurrent delay?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT, delay",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0405,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,"Is the delay excusable, compensable, non-excusable, or contractor-caused?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT, delay, contract",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0406,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What mitigation actions were taken?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0407,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What evidence proves causation and critical path impact?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT, critical path",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0408,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What narrative explains the technical delay logic?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT, delay",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0409,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What cost or prolongation period may be derived from the delay analysis?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT, delay, cost",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0410,Main Technical Question Bank,"Planning, Scheduling, and Delay Analysis Department",Delay Analysis and EOT,What weaknesses may cause consultant rejection?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Planning, Scheduling, and Delay Analysis Department, Delay Analysis and EOT",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0411,Main Technical Question Bank,Project Controls Department,Integrated Technical Control,How is physical progress technically measured for each discipline?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Project Controls Department, Integrated Technical Control",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0412,Main Technical Question Bank,Project Controls Department,Integrated Technical Control,Is planned value aligned with the approved baseline and quantity breakdown?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Project Controls Department, Integrated Technical Control",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0413,Main Technical Question Bank,Project Controls Department,Integrated Technical Control,Is earned value supported by inspected and measurable work?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Project Controls Department, Integrated Technical Control",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0414,Main Technical Question Bank,Project Controls Department,Integrated Technical Control,"Are actual costs mapped to correct activities, WBS, and cost codes?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Project Controls Department, Integrated Technical Control, cost",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0415,Main Technical Question Bank,Project Controls Department,Integrated Technical Control,Which technical issue is causing schedule variance?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Project Controls Department, Integrated Technical Control, schedule",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0416,Main Technical Question Bank,Project Controls Department,Integrated Technical Control,Which technical issue is causing cost variance?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Project Controls Department, Integrated Technical Control, cost",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0417,Main Technical Question Bank,Project Controls Department,Integrated Technical Control,Which productivity trend indicates future overrun?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Project Controls Department, Integrated Technical Control",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
